_id2_ inversion
1758511 0.04103850641773629
1572947 77.42213535589265
1051836 90.53995332555427
1223255 90.20501750291714
1894602 1.0713535589264878
1999436 992.6355775962661
473386 1.0214235705950991
857992 0.10514585764294049
287684 4.085379229871645
179952 21.695752625437574
1004203 4.425624270711785
1563103 561.8059743290548
1596798 38.969579929988335
1377401 86.56256709451574
1522278 7.245519253208868
342999 40.62964994165694
1793425 0.4269544924154026
62629 443.71729288214704
1665453 2.7946674445740958
587006 479.4109568261377
2112596 5.978296382730456
750007 4.9741423570595105
2217913 105.74037339556592
2095967 86.86743290548425
349968 673.9706067677947
2200870 92.03288214702451
176916 810.7654609101517
279680 62.97429404900817
1043280 1.6686581096849475
1268358 6.788903150525088
1768286 7.791085180863477
2138655 18.940081680280045
1023270 98.3528821470245
33948 32.81666277712952
1692202 71.37704784130689
2123176 21.142975495915984
57132 0.5583547257876312
1682588 125.95129521586932
466164 10.050210035005835
291548 8.124504084014003
486496 128.8513652275379
719785 68.01081680280048
1666442 0.8006534422403734
189474 10.967572928821472
359927 1.6362777129521586
528632 16.836161026837807
958249 0.6766044340723454
1700344 405.30294049008165
895689 16.128798133022173
1551005 149.10087514585763
210772 34.28283547257876
2261590 0.10543757292882147
1095467 7.655052508751458
2012086 29.2740723453909
2105696 398.21116686114357
1658070 8.699218203033839
730250 23.390676779463245
1610322 446.7903267211202
451651 19.280548424737457
761323 0.14668611435239207
124660 23.666779463243873
475824 0.43540256709451575
1514228 7.045285880980164
856405 2.770781796966161
1600823 1253.2373162193699
2103695 43.921341890315055
1971261 57.148226371061845
57178 12.142345390898482
1651078 863.6557759626604
1024581 60.37352392065344
958893 201.3374212368728
413310 55.08359393232205
1974596 77.444235705951
1047673 0.8821003500583431
894769 0.11451575262543758
258819 65.99539089848308
888904 47.46956826137689
1156003 66.2324504084014
87193 2.00046674445741
1320936 13.599369894982496
2169843 16.386779463243876
1125367 2.9386114352392063
1853064 3823.2050758459745
884327 31.94508751458577
81029 489.0165927654609
1651147 165.43001166861143
1073755 79.60298716452742
2052106 144.9110618436406
2251010 4.657187864644108
1791171 37.066534422403734
221513 11.654900816802801
361652 13.16679113185531
328187 131.9859276546091
227953 6.74220536756126
101522 63.39714119019836
769304 213.08229871645275
1502958 22.19868144690782
1347432 66.98842473745624
1738156 441.52537922987165
763485 1108.6406067677947
2146958 32.18362893815636
20033 9510.221120186698
253667 91.50989498249707
2166807 112.69234539089848
2092816 28.904504084014
878117 5.430746791131856
657133 65.56092182030338
1398469 2.827957992998833
1958289 110.85525087514586
1222956 6.108354725787631
702443 159.34528588098016
1966937 12.604679113185533
2060846 159.80782963827303
891043 1710.0953908984832
1364935 198.70073512252043
1583803 145.37481913652275
122268 1.5156709451575263
1743607 6.446639439906652
1415190 20.409544924154027
2041733 0.9376779463243874
1995595 24.29813302217036
1449 36.064702450408404
677649 0.8720536756126022
99360 189.8747024504084
588570 0.1111318553092182
1307412 382.5223920653442
1200209 1.4063827304550758
1598017 22.167362893815636
2005232 1.9149358226371063
420394 8.851423570595099
1682933 32.24372228704784
1316566 5.747246207701284
1566576 39.25618436406068
783656 11.13365227537923
1120882 430.29547257876317
1736362 9.396207701283547
931546 109.28275379229872
1135211 35.695939323220536
1264678 1.3405250875145858
2167221 4.593033838973162
723810 317.26075845974333
1808973 0.5774095682613769
1007285 29.06287047841307
730020 2.962135355892649
182896 78.50058343057177
1578099 1.1139323220536756
1651607 195.50906651108517
1780867 0.6135239206534422
228597 78.11688448074679
1190871 821.3485297549593
1605561 138.4001050175029
880647 34.43507584597433
1136177 12.777281213535591
1365510 18.407467911318555
353924 0.41126021003500585
160425 64.57295215869313
1144963 1.7175262543757295
690092 2.21098016336056
279979 75.6338389731622
1569980 1.1849941656942824
678431 5.789416569428238
2110549 1326.980455075846
1992007 0.7243290548424738
264569 1360.8383897316219
748696 2.394865810968495
457608 15.653372228704784
55821 168.29369894982497
845940 723.0805134189031
1357713 20.100653442240375
463634 7.499591598599768
701707 12.263535589264878
1824544 5.180315052508751
1387038 0.21319719953325555
1417789 54.24667444574096
2093069 0.8252858809801633
1190365 488.69446907817974
1999390 134.03122520420072
1875305 28.898459743290548
1892394 39.773780630105016
615227 64.5775845974329
2253080 1748.3341656942823
229080 59.63990665110852
840282 140.20422403733957
1265690 2.8760210035005835
660238 0.43828471411901987
1798071 10.315810968494748
2208483 13.828179696616102
1399619 63.043138856476084
723741 423.5766861143524
306843 18.414154025670946
788325 259.2104317386231
410136 745.2658226371062
2195074 174.25502917152858
1932161 12.173722287047843
241914 172.89808634772461
1672054 1220.5116686114352
2139368 1.3149824970828472
1405254 0.0002100350058343057
1855893 5.05536756126021
1993249 61.477467911318556
310592 60.10801633605601
371910 61.541388564760794
1315324 56.00908984830805
1483868 133.09955659276548
225239 139.64183197199534
755527 10.84872812135356
692438 7.500501750291716
123924 313.7469778296383
1794621 35.54838973162194
2019032 116.72359393232205
1622052 92.75037339556593
1844117 296.6113302217036
232024 11.941003500583431
477181 5.496266044340723
2272285 166.5310151691949
1822152 13.63026837806301
724155 89.09150525087514
111458 110.81338389731623
688666 8.345460910151692
895137 11.437981330221705
1135878 38.809719953325555
462645 14.564025670945158
158286 188.85116686114353
1997895 1063.229218203034
1380000 30.001878646441074
865352 164.61462077012837
643287 1.4768844807467911
395439 148.95061843640607
645127 34.30242707117853
447787 118.89882147024505
597885 0.7803150525087514
1460661 86.13431738623103
337755 21.758179696616104
1686659 313.439544924154
366551 150.06520420070012
1777348 79.35810968494748
1663176 54.089848308051344
406893 5.873103850641773
2073519 421.08525087514585
201687 29.395927654609103
1730221 30.082707117852976
1456337 279.15058343057177
2235508 48.68730455075846
1210490 2099.989789964994
157665 3.0858809801633607
937802 17.429789964994164
618447 0.07836639439906651
403788 132.4312835472579
696003 221.0862893815636
514073 72.61990665110852
536452 5.570175029171529
1830294 59.987514585764295
2198179 2182.947631271879
895988 29.8369544924154
1559469 89.14724620770129
1185604 50.23990665110852
486910 3.8088564760793466
2088193 9.808203033838975
417128 4.85313885647608
286465 93.7052625437573
1994836 230.82588098016336
199502 66.34605600933489
258106 68.52187864644107
1279835 34.54561260210035
2214026 35.39333722287048
934536 1.593512252042007
910294 852.616324387398
27715 9.002123687281212
415863 71.42576429404902
1764560 990.3292765460911
1815804 35.7673512252042
2087434 3.591423570595099
807691 0.03803967327887982
188968 16.406499416569428
1545209 172.92309218203033
2259704 1582.2752392065343
1181510 0.4700933488914819
487439 2.5751458576429407
1766492 87.74389731621937
87952 51.659498249708285
73922 102.02667444574095
1097744 0.0017386231038506417
1598408 5.775145857642941
1375492 7.366709451575263
1891198 1.5975379229871645
413287 15.905484247374563
355097 145.63889148191365
498387 346.06596266044346
310799 13.435682613768963
222778 0.13968494749124855
651061 193.78336056009334
2004795 5.6719486581096845
1946490 78.31210035005834
2173155 652.8262077012836
2126488 39.66499416569428
834693 15.618914819136522
2166853 0.7047724620770128
136850 88.4216569428238
1419974 186.03332555425905
61272 0.004959159859976663
49450 15.800618436406069
1650664 256.1477129521587
620586 8.530326721120186
514119 8.087712952158693
870826 2.6076312718786467
1340601 36.288634772462075
2049852 56.90841306884481
33879 8.301761960326722
418853 11.835157526254376
239614 5.352263710618437
1664970 7.5417969661610265
833888 0.019439906651108518
1390189 485.51582263710617
585350 328.97046674445744
67459 272.861796966161
1462455 57.22911318553092
2258186 17.650163360560093
468740 1008.3225670945159
1741261 40.47941656942824
1568485 0.5182380396732789
2210898 100.49952158693115
2115471 36.123558926487746
990288 5.225845974329055
132595 0.48875145857642943
627187 6.027047841306885
1163087 9.555717619603268
428674 0.5858109684947491
602508 1174.914527421237
2177433 1125.1728354725788
1722010 19.77220536756126
1170861 855.6568728121355
606372 3.0988564760793467
377062 4.867607934655776
82501 46.19520420070012
1351756 436.4956592765461
2077912 275.15350058343057
1891474 116.4903267211202
2043297 922.7114935822638
316020 58.19912485414236
1008780 5.141155192532089
186806 141.36002333722288
7314 0.008144690781796967
925658 69.28067677946325
50646 0.5863477246207701
1330872 522.0567327887982
1697653 21.914387397899652
961929 2190.4060676779463
1843289 391.45102683780635
1195793 63.50028004667444
1560734 287.0645274212369
341182 493.1598249708285
854588 405.2074445740957
606326 5.184072345390899
2257657 0.0003500583430571762
1423010 51.30436406067678
1964085 19.962602100350058
626727 19.129486581096852
635444 0.5938623103850642
2238567 24.83316219369895
300656 7.776779463243874
123096 35.085262543757295
266225 28.045705950991834
750237 2188.636814469078
1381541 14.72434072345391
524768 1077.9366977829638
1839241 2.867316219369895
2231322 39.76373395565928
867123 49.01968494749125
800147 253.56245040840142
302105 3.874784130688448
1569497 24.653045507584597
798514 1.498681446907818
690805 21.630525087514588
162978 0.20641773628938156
1119134 1096.5178646441075
402477 239.15677946324388
1028606 108.65294049008169
214107 10.82708284714119
1476255 1.109708284714119
1854053 587.7698366394399
606878 1.2667211201866977
477687 523.0209684947491
946082 12.460303383897315
49588 2.51291715285881
2217867 64.32742123687281
749064 228.14397899649944
7452 8.97095682613769
113068 13.375600933488915
89585 8.44852975495916
1730428 1.703267211201867
1047650 1403.8243873978997
556646 0.5612135355892649
249872 13.915484247374563
1604457 2.0296849474912486
1102643 5.593512252042007
30636 8.90830805134189
632868 24.12333722287048
433780 19.887502917152858
1201980 59.55169194865811
262982 247.22604434072346
970002 63.73595099183197
1530351 71.92887981330222
878002 1.2495099183197198
551011 1.8752858809801636
2100521 34.64508751458577
2224284 6.686662777129522
655132 1287.9979579929989
1070949 142.81630105017504
2104569 30.137701283547262
1379724 87.07712952158694
1235192 94.51849474912486
757367 38.32610268378063
41906 82.85613768961494
